,Label,Tweet
12607,0,"USER Allahuakbar itu gue masih main taplak gunung:') btw ayo temenannn"""
12608,0,USER Kleb aseng yang kena banned \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
12609,0,"Krisis, Warga Venezuela Pilih Makan Daging Busuk dan Jadi PSK URL URL"
12610,0,"""soljum dulu biar ganteng"".\n\nDari kecil gua katolik.\n\nEmak bapak gua gamau gua ganteng.\nAnj.'"
12611,0,"USER Dan setelah bertanya ke teman2 arti dari kidu, aku tau jawabannya. Kidu itu adalah udik wkwk'"
12612,0,"\xe2\x80\x9cBelum pernah ada yg tak menarik dlm hidup. Di dlm tampilan seorang yg paling culun skalipun, ada drama, komedi dan tragedi\xe2\x80\x9d'"
12613,1,"ahok tidak layak seperti manusia, dia lebih tepat seperti babi yg tidak punya akal pikiran dan jiwa manusiawi"
12614,0,"RT RudyGoni ""RT RPGpedia: Ada dua calon Gubernur di Jawa Tengah tapi pemenangnya hanya 1 Ganjar Yasin; ; #KamiGanjarYasin ; #KandangBant3ng; ; Salamnya; #TemannyaRPG; #namakuRUDY; #TemannyaRUDY"""
12615,1,USER USER bener2 bebel nih cebong'
12616,1,Rezim paranoid bukti pemerintahan yg rapuh dan kami rindu teriakan lengserkan USER di depan istana dengan ribuan rakyat kepalkan tangan !!!
12617,1,BANGSAD TERNYATA VINNA'
12618,1,USER tai lu'
12619,0,"USER \xe2\x80\xa2 Mau nomor dua!\n\xe2\x80\xa2 Karena aku belum pernah punya eyeshadow SAMA SEKALI. Iya iya aku perempuan macam apa, biasanya minjem doang eheheh, mau beli juga asa mahal kunaon sih ya. Jadi ya.. Yaudah gitu, nomor dua keliatan pal"
12620,0,"USER Agamanya sempurna, ummatnha banyak yg pinter kok. Kenapa yg goblok terus yg berani bicara.. hadeh!'"
12621,0,USER USER PKI gaya baru dan kaum liberal kepanasan karena semakin banyak muslimah di indonesia memakai hijab ?'
12622,1,USER USER USER USER USER USER USER USER USER USER USER USER Gw tuduh lo anak babi. Yuk buktikan lo anak orang dengan tes dna ya. Cepat. G pake lama'
12623,0,USER Tienteuus dong kak .. yakali ekeu kek yey yg tiap ngobrol sama orang ngajak eue mulu .. mursidah deh ah'
12624,0,"2 Jembatan ambruk ruginya milyaran, dan nyawa, belum termasuk kerugian ekonomi dari pendistribusian barang, kerugian bisnis transportasi, dan efek lainnya, itu baru satu yang ambruk..towewew"
12625,1,USER USER Cebong yah cebong. Kamfrettt yah kaum anda yang cuma nyinyir ! Kaum pemalas !'
12626,0,Gubernur Jatim Targetkan Jembatan Widang Selesai H-15 Lebaran
12627,1,USER USER Goblok permanen....\xf0\x9f\x98\xad'
12628,1,"usir cina karna mereka JokowiRadikal usir cina karna mereka generasi bangsa kita mentalnya rusak ,sudah saatnya kita TumbangkanJokowi !!! URL"
12629,0,USER Abis lempar batu sembunyi tangan. Abis pasang bom sembunyi sembunyian'
12630,1,Sinting sia sana minum obat URL
12631,0,"Waaini....ngasih tau cara ""2 periode"""
12632,1,Nama: Patrialis Akbar Status: Terpidana Kasus: Korupsi Mendukung Anies-Sandi
12633,0,Rabbi Israel Sebut Orang Berkulit Hitam Sebagai \xe2\x80\x9cMonyet\xe2\x80\x9d Picu Kecaman Keras URL
12634,0,"Dibanding beli go-xxxd dengan ongkir 4000, kupake kakiku jalan 20 menit dari kampus ke tempat makan. Cari makan juga yang banyak terus harga lumayan. Disini 13rb kamu dapat telur dadar, ayam kare sama sayur tumis kacang panjang. Mamen itu lumayan.'"
12635,1,USER Maksud gue otaknya itu manusia kampret yg kampungan. Beda lho ya kampungan sama kampung. Kalo di kampung malah guyub koq gak pandang agamanya apa. Malah kalo perayaan hari besar suka saling bantu.'
12636,0,"Fiksi itu bersifat imajiner atau naratif ; Dlm Fiksi/imajinasi tak ada hukumnya Wajib Percaya, jd blh percaya blh tidak sesuai narasi pemikiran masing2 orang.; ; Dlm Agama hukumnya wajib percaya pd Firman Nya dlm Kitab Suci.; ; Jd yg bilang Kitab Suci Fik"
12637,1,"USER gak, kamu maho.'"
12638,0,"'Sayang sekali punya paras nan cantik kumpul ama cowok gembel, dibawa gembel mau, makanya suka gengsi kalo mau pacaran eh lihat difoto-fotonya ada sama cowok gembel, nonkrong pinggir jalan, apa gamalu yah. \xf0\x9f\x98\x82 percuma cantik kalo otaknya murah. \xf0\x9f\x98\x82"""
12639,1,Mirip adegan film G.30S-PKI. perlu di catat bhw rezim ini adlh rezim anti Islam. URL
12640,1,USER Cebong mana ngerti'
12641,0,"Di Indonesia ini, bicara tentang Pelanggaran HAM dan sejarah Papua akan dituduh sebagai antek asing, pengkhianat negara, provokator dll. Padahal orang bicara karena memang faktanya ada kejahatan negara terhadap Papua dan sesuai prinsip dan UU di Indones"
12642,0,USER USER Iiih ada mak kunti datangg'
12643,0,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER NGOMONG
12644,1,"Pendukung USER spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER smoga dilaknat oleh ALLAH'"
12645,0,USER Buat sewa jablay kayaknya jg bisa tuh'
12646,0,"Nach, tuh..; Tidak terjadi di Indonesia ajach, kan..; Di Suadi Arabia seorang Ulama juga kena cekal.."
12647,1,USER USER USER USER Terlalu biasaaa andaa. Dasaaaar bolot puser lukaku'
12648,1,USER USER USER Cebong aja yg ngada2 bikin meme... Sementara penista agama lu puja2'
12649,1,"RT USER: Sebenarnya bukan lelaki tu, tapi monyet tu yg ajak lelaki tu wefie \xf0\x9f\x98\x82 tengok tangan dia \xf0\x9f\x98\x81 URL"
12650,0,"misalnya Waraqah ibn Naufal sepupu Khadijah ad seorang ""imam Nestorian"" yg tentu berasal/ kiblatnya pd Kristen Nestorian di Syria. Mungkin sekali Waraqah memakai ""alah/ allah"" ketimbang ""elohim/ yahweh"".'"
12651,0,Saat ini budaya mereka bertransformasi menjadi budaya asing yang telah lama diserap pengaruhnya bahkan melebihi dari pemberi virusnya.
12652,0,USER Pembiakan kumpulan maki hamun dan buli dalam twitter\n\nAwak suka ke banyak anjing liar berkeliaran dan banyak lagi kawan2 awak menyertai #BangsaAnjing\n\nIni adalah Anjing &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc'
12653,1,Katanya otoriter. Kalau otoriter seperti pemimpin Korut mungkin yg tidur itu udah dihukum mati sama Kim Jong un
12654,0,"USER Gua cecann...napa rep"" an pd bilang gua monyet dahh \xf0\x9f\x98\x82'"
12655,0,USER USER Kalau aku jual amik untung teruk. 5x ganda. Aku charge gst yahudi.'
12656,0,"USER USER Bukan cuma itu cacat nya, demokrasi bahkan tidak menghargai intelektualitas seseorang, orang gak mau sekolah, sama orang yg berjuang untuk pintar sampai dapat gelar Prof pun nilainya sama, cuma 1 suara.'"
12657,0,"Tiap pake foto bapak sih. Kalo pake wonho kenapa gue ngerasa kotor, berdosa, pecun, dan menjijikkan ya....................'"
12658,0,"USER Yg terbirit birit tunggang langgang lintang pukang dengar suara adzan itu iblis la'natilloh 'alaih"""
12659,0,"ketika lu punya dua adek cowo masih bocah tapi yang satu udah sunat dan tiba2 yang kecil ngomong \n""kok titit aku kaya gini kok titit abang kaya gitu"" bentukny beda anying wkwkwkwk'"
12660,1,USER Yah gak dikasih juga ngak papa biar tambah gelar baru pelanggar hak buruh!!! BLOON LOE SENGAK BONG. Biasanya dr zaman Soeharto sampe SBY hal yg remeh temeh ginich mah ngak dibahas.'
12661,1,"USER USER Klo pengen mensyen gw lagi, genepin dulu follower loe ya bong. Loe mensyen gw lagi, RAS masuk kakus. G ada waktu buat cebong dungu berfollower 2 dijit'"
12662,0,"Prabowo cs teriak2 mnghujat Jokowi antek asing, Jokowi diam tak membalas. Dlm diam Jokowi mmbuktikan sbaliknya, dgn bukti setelah 50 thn Indonesia menguasai 51% saham PT Freeport Indonesia, Prabowo cs dlm diam ternyata menghrpkan dukungan AS dgn janji jk"
12663,0,80 % Rakyat Jawa Barat istiqomah tetep dukung Prabowo untuk menjadi Presiden 2019. Cawapresnya terserah PKS
12664,0,Mengintip Moge Iring-iringan Presiden AS
12665,1,YG JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....
12666,0,Nalar yang sehat tidak mungkin berfikir â??burukâ?? hingga sejauh itu. Puisi itu ditulis oleh seorang ulama yang mencintai Islam. Seorang ulama yang merindukan Islam tumbuh sebagai ajaran kasih sayang dan rahmat bagi seluruh masyarakat di negeri ini. #PercayaG
12667,0,USER ternyata senjata yang paling mematikan bukan bom nuklir\ntapi mulutnya yang ucap janji2 manis mau lamar tau2nya udah lamar cewek lain juga.\n\nastagfirullah'
12668,1,Usir teroris Budha yg membunuh muslim Rohingya UsirDubesMyanmar
12669,1,USER Gaada tanda tanyanya upil onta'
12670,0,USER Wkwkwk masa burung kenari mau dipake buat dokumentasi burung hantu harusnya atau burung onta'
12671,0,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER
12672,0,"Abdul Sattar Edhi, bapak sederhana yang memiliki ribuan armada ambulan gratis pernah ditanya: ""Kenapa kau juga bantu orang Kristen dan Hindu dalam ambulansmu?"" Ia menjawab ; ""Karena ambulansku lebih muslim darimu"". #respect #peace #human'"
12673,1,"USER #PakcikDahTUA nak apalah kudrat pakcik ni boleh buat setakat pakai kopiah, minta sedekah jual kismis\n\n#PakcikMudaLagi bila pakcik warna rambut kuning bawak duit banyak2 \n\n#KitaOK kan \n\nIni adalah ANJING &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\"
12674,0,"USER USER USER USER USER USER USER Pilihan yg tepat dan msk akal adlh USER menyatukan kader USER dan luar jawa.oratornnya bak soekarno,menggelora membawa militansi kader ke titik tertinggi dan"
12675,0,"Tanaman obat dihalaman rumah ibu ku tumbuh subur, alhamdulillaah...Cengkudu, buah dewa, kencur, jahe, salam, bawang merah, jambu monyet juga ada dll... Pengen delima belum dapat...hunting ah.. Latepost24feb URL"
12676,1,USER Ngabisa ! Brengsek dia !!!!!!!!'
12677,0,"~; Yg jelas, klw ada foto2 yg begitu:; #lombaTari; SekolahDasar; #LKS,LombaKeterampilanSiswa; Sekolah Menengah Kejuruan; #Pembeatan, ""adatGorontalo; gadis kecil yg sdh beranjak remaja""; sekitar tahun 2010; #CCU, Cross Cultural Understanding, Universitas. K"
12678,1,USER Mantap usir kaun cina dari karawang
12679,1,USER BIASA LAH PROF KAUM KAMBING BENGEK YA BEGITU.. BEDA DIKIT DIBILANG CEBONG... NGAKAK WES...'
12680,0,"USER Iyaaa memang bahasa asing'-'"""
12681,1,USER bukan banci tapi bener-bener banci'
12682,0,Presiden Akan Tanam Pohon Tanda Revitalisasi Sungai Citarum di Jawa Barat
12683,0,"Setelah terjadi peristiwa pemberontakan G 30 September 1965 oleh PKI, menjadi tanda akhir dari pemerintahan Orde Lama.'"
12684,1,RT USER Benamkan 2018 dan 2019 !! Rezim anti Islam !!!
12685,1,"Makanya, rakyat juga sudah gak sabar pengen lengserkan, tapi para tokoh negri pada takut sama santet jokowi. Dicari tokoh nasional yg berani"
12686,0,"USER Ayo mana memek kmu sini,,,,,'"
12687,1,"USER kau cacat, dimples itu kecacatan. sekian \xf0\x9f\x98\x9c'"
12688,1,USER USER USER Jokowi Pendusta pantas mundur.
12689,0,USER USER KIRAIN BUDEK'
12690,1,USER USER USER USER Matamu picek'
12691,1,USER Klau kmu di banding AR jauhlah.koen menungso doyan dilati selet kok.wes gilani.kmu tukang fitnah.tukang fitnah sm dgn pemakan daging manusia.nanti partai mna lagi kau ikuti.smoga orang medan cuma kamu aja yg bejat'
12692,1,Mari kita ganyang pki dari NKRI..
12693,0,"USER USER USER Fiksi itu bersifat imajiner atau naratif ; Dlm Fiksi/imajinasi tak ada hukumnya Wajib Percaya, jd blh percaya blh tidak sesuai narasi pemikiran masing2 orang.; ; Dlm Agama hukumnya wajib percaya pd Firman Nya dlm Kitab"
12694,0,"USER USER USER USER USER USER USER USER Dan kalau kafir dzimmi malah wajib kita jaga dan lindungi, tapi juga ada batasan, batasanya yaitu tentang ranah keagamaan, kalau untuk urusan muamalah juga ngga"
12695,1,"MIRIS, sekarnag ini apa yg tidak imporr. cangkul aja impor; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlongo #DunningKrugerEffect"
12696,1,Prabowo terpaksa kabur dan kini jadi akur... URL
12697,0,"RT USER: Jangan jadikan bodoh, babi ,sial tu sebagai zikir harian kita . Moga kurangkan dan jauhkan amiiin\xe2\x98\xba\xef\xb8\x8f'"
12698,0,"USER Bu muthmainah masi kenal bang? Gw dulu pelajaran islam suka ngikut si haha, klo kristen pas jumatan kelasnya atau sabtu'"
12699,0,"Pada Sabtu (21/4/2018) pagi, Masyarakat Adat Baduy akan kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Provinsi Banten (KP3B) di Curug, Kota Serang. #SebaBaduy2018; Dw"
12700,0,"USER Gak sensitif nih. Kenapa mesti pake kata bom sih? Nanti orang malah ngiranya ""wah di takjilnya ada bomnya"" gimana? Malah jadi bumerang kan...'"
12701,0,KLHK Upayakan Pemerataan Ekonomi Melalui TORA di Kawasan Hutan dan Perhutanan Sosial
12702,1,USER Rezim represif anti Islam.
12703,0,Selamat jalan Danarto. Tulisan yg menyentuh...
12704,1,USER Tu bibir ky congor bebek'
12705,0,Ngak perlu teman yg genius jika yg idiot saja selalu ada untukmu\n#AdaFildanKamiBegadang'
12706,1,USER Cocot mu....................siapa yg baik harus belajar'
12707,1,"Bukan komunis kali yg coba dibangkitkan kembali, tapi rezim Orba sudah haus lagi"
12708,1,USER Coba kalau adek perempuan kamu di gituin...bisa terima gak..?..tolol'
12709,0,Mucikari Dan Tiga PSK Diciduk Dari Sebuah Wisma di Kecamatan Arut Utara\n URL
12710,0,USER USER USER Mungkin maksudnya aseng asing yang bernama MA LAI KAT ..............'
12711,1,"USER USER Sementara itu ada yg menyebut dirinya partai dakwah, eh pemimpin nya korupsi.......itu tak lbh baik dari PKI'"
12712,0,USER Yg penting gk seasem kebijakan rezim si dilan mbak \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
12713,0,USER sipit bgt: ( wkwk'
12714,0,Gogobli Beri Kemudahan Toko Obat dan Apotek dapat Pasokan Obat secara Online
12715,0,dekalarasi pilkada 2018 aman dan anti hoax warga jemiran jabon
12716,0,Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018 ; DM
12717,1,menolak lupa pengusung abraham samad adalah PDIP via kader bernama Trimedya Panjaitan. Itulah kenapa KPK sudah mirip tim sukses jokowi
12718,0,"USER Propaganda agama selalu pembrontakan dipimpinUlama atau Ustaz.Tetapi buktinya tidak pernah ada ulama/ustaz yg ditangkap apalagi dibuang ke BovenDigul,.Yg ada adalah tahanan NASOMALISdan KOMUNIS.Ada bukti"
12719,1,RT USER USER USER calon presiden garansi seumur hidup klw rolex sih garansi seumur hidup ketauan kelas nya STS
12720,0,USER Sebwah perubahan menjadi titit mentol'
12721,1,USER 515UKM4W4T1 itu golongan iblis...Krn hanya iblis yg tdk suka adzan.'
12722,1,"USER In anak sama bapak sama"" tukang KIBUL,disekolahin tinggi"" biar pintet.ini yg ad malah tambah GOBLOK bin TOLOL!!!!'"
12723,1,RT USER USER USER USER Dah pikun dia prokorupt
12724,1,RT USER: Yg bilang pencitraan itu justru sedang melakukan pencitraan itu sendiri. Tepat kayak prabowo
12725,0,Sementara panjang perjalananmu kelak. Terlambat muncul ditelaga-telaga bisu bola matamu. Kau menjerit.'
12726,1,USER Bajingan emang lo pada.'
12727,0,dekalarasi pilkada 2018 aman dan anti hoax guru tk balongtani jabon
12728,1,USER Bantahan dan sangkalan anies sandi tidak bisa membungkam dan menghapus jejak digital bhw asma dewi adalah senopati andalannya.
12729,0,HAHAHA gakdeng. nyaman lah cerita cerita sama si tai walaupun dihina terus akhirnya emg bangcat. tapi seneng bisa sedeket sekarang dan tau sebenarnya oped orangnya gimana dari semua omongan buruk tentang dia'
12730,0,"\xf0\x9f\x93\x8c Himmler merupakan pimpinan devisi SS, dan beserta perwira SS yang lain meyakini bahwa Yesus itu bukanlah orang Yahudi, tetapi orang ras Arya.'"
12731,0,"Sbb aku rasa nak cari pengalaman dekat luar? Kemon man. Duk terperuk je tak best, nak tgk gak budaya luar."
12732,0,"Selain itu, Kalla Group juga membawahi Sekolah Islam Athirah dan Yayasan Kalla."
12733,1,Anda memang tidak seperti diktator USER Yg mengatakan Anda diktator dan otoriter itu pasti terkena Rabun Ayam
12734,1,Ahok keok Taipan ngancam akan lengserkan USER bila reklamasi gagal. Nih negara diatur oleh jongos dan Meneernya! Hadeuuuh sontoloyo
12735,1,"USER USER Kenyataannya tuannya akan mengimpor bawang putih dr negara komunis.. \nKl yg 58 % konsisten dgn ucapannya,haram hukumnya mengkonsumsi produk aseng/asing'"
12736,1,"Ayo pak Polisi, tangkap dan usir si raja kodok komunis dari Istana, sebelum dia dan para cebong cina komunis menghancurkan NKRI."
12737,1,Dm gua ga dibales. Tai USER pulsa ilang woy 70r
12738,1,"Ulama mana yang dukung jokowi, rezim anti Islam. cuma SAMAWI (SAtu kolam saMA jokoWI) #BukanSamaWi'"
12739,1,Hello pak USER pemerintahan yg ANDA pimpin MUNDUR kata si USER Pak Jokowi Mundur Saja USER URL
12740,0,siapa ya kena sentil ð???dari presiden jokowi. persiapan Asian
12741,1,USER dosa fitnah umpama membunuh. tak taulah USER sedar ke tidak. Yang cina bk\xc3\xb1 Islam fitnah tu lantaklah dia..ni yg konon Islam ni..apa cerita? USER USER'
12742,1,"MenAgama jangan hanya OMDO, harus mengumumkan ayat rampasan halal & Allah SWT janjikan rampasan, SALAH & hrs dibuang"
12743,0,USER Jangan mau dibodohi dg pihak yg bilang bosan dg capres jokowi dan prabowo lagi. Pilpres bukan saatnya coba2 cari yg baru yg gak jelas. Pilpres adalah harus memilih presiden yg sdh terbukti bekerja utk kemajuan indonesia. Dan Jokowi sdh membuk
12744,0,monyet hitam sulawesi USER'
12745,1,rezim-rezim komunis itu memang biadab!!! Tidak ada satu pun rezim komunis yg berbudaya!!! Catet tu USER bkn PKI korbannya!!
12746,0,"Kunjungi Pangandaran, Kapolda: Pelaksanaan Pilkada di Jabar Aman"
12747,0,"#kualalumpur Ayat al-Quran yang dijadikan hujah oleh ulama untuk mengharamkan pemilihan bukan Muslim sebagai wakil rakyat, apabila diteliti sebenarnya merujuk kepada orang kafir yang memusuhi Islam dan penganutnya."
12748,1,Ustadz PKS Yudi Widiana nilep duit pk bahasa agama Juz &amp; Liqo Felix Kwetiauw &amp; alumni 212 pd mingkem &amp; pura2 budek..giliran Bu Sukma bc puisi pd teriak2 kesurupan'
12749,0,RT USER: USER Ga bosen apa ngatain gila?'
12750,1,USER Bank kena virus cebong..!! \nBlangsak...!!!'
12751,0,"Di bumi yang tua ini, kenyataan menjadi mimpi\ndi bumi yang renta ini, bisu pun bertambah tuli \ntak ada yang bicara, apalagi mendengarkan\nperduli pada sendiri, makhluk sosial tanpa sosial.\n\n-Elegi \xe2\x80\x94 mendengarkan Figura Renata'"
12752,0,"USER Ya betoi... maqbul, khaleel, pelita semua sama. Kayu jangan kira la kedai mamak harga yahudi.'"
12753,0,USER Kasihan org yg ditinggalkan akibat teror Bom.'
12754,1,RT USER: USER USER Karena partaimu pdip itu bajingan'
12755,0,bodoh. cemburu buta macam dah kawin'
12756,0,USER ok udah sana sama jablay jablay mu USER USER USER USER'
12757,0,USER sedih gw baca komenannya nyalahin army taunya akun bodong. kampret dah.'
12758,1,USER Jalan ampera raya ada tulisan prabowo presiden. Sekarang presidennya siapa??? Tolong liput...
12759,0,USER USER USER Pernah nonton bagaimana TGB mengkritik presiden di acara Hari Pers Nasional? Itulah cara TGB.. santun dan tidak menyakiti..; #KamiMauTGB
12760,0,"eh tp ya ngomongin pacaran beda agama. Temen gue ortunya beda agama, tapi tetep sama keyakinannya masing2..... ibunya islam ayahnya kristen. Berarti gapapa dong?'"
12761,0,"USER USER USER USER engga sama sekali. ga nista kok nder, karna hidup tanpa yadong itu bagai sayur tanpa garam. HAMBAR\n\nwkwkwkwk'"
12762,0,USER USER USER hellow !!! opsisi kasih kritikan . Any body home? ..
12763,0,"USER USER zakat pakai uang juga boleh, \n\nitu anda kasi contoh yg namanya ""hindu nusantara"" beda ibadah, hari besar dll dg hindu india. yg spt itu gak akan ditemui dlm islam. krn rujukan dlm ibadah sdh pasti : Kitab suci, hadis, ijma\' dan q"
12764,0,USER USER USERUSER ABADI AYO DUKUNG TIMNAS INDONESIA'
12765,1,Mari cari pemimpin yg berkualitas...bukan nyinyir jalanan kayak prabowo URL
12766,0,Bismillaah; ; Dari lubuk hati yang paling dalam saya hanya ingin Tuan Guru Bajang KH zainul Majdi yang jadi presiden RI berikutnye...; ; Insya Allah diberkahi...; #TGBforIndonesia2019
12767,1,Sy pendukung Ahok tp g rela beliau jd gubernur stlh pengkhianatan yg dilakukan sbgn besar warga Jkt... URL
12768,0,"Pelajar yang tidak melakukan hal demikian bukan berarti culun , justru ia pelajar yang dewasa dalam berpikirnya. Karena paham apa makna pendidikan baginya.'"
12769,1,BRENGSEK BANGET SIH PUNYA MEMBER URL
12770,1,USER Antek komunis Kejang kejang
12771,1,"USER Gk diributin gmana, la wong dah bikin ribut. Sedikit trsalurkan rasa geram karena ada mentri, prof, fansnya yg sontoloyo tuk ramaikan coment'"
12772,0,Ajak Ulama Turut Menyejukkan Suasana Jelang Pilkada Serentak
12773,0,"Ini pernyataan pling lucu, gw yang bkan anak ekonomi aja ngerti masak admin nya bisa kayak gini,,,,ð??±ð??±ð??±ð??±ð??ªð??ªð??ªð??ª"
12774,0,Wibu ngga ada kelas. Ngga ada noob ngga ada expert. \nOne for all. All for One.'
12775,0,"""Sorry kalo gue gak punya terlalu banyak kata untuk mencintai lo. Kadang gue kayak awan yang selalu bisu. Cuma lo liat, tapi itu selalu buat lo teduh dari panasnya sinar matahari.""'"
12776,0,"RT USER: Udh gk sabaaaaaaaaaarrr aahhh pengen berdesah lg pengen ngemut kontol lagi, pengen dijilat tete digigit putingnya sampai klima\xe2\x80\xa6'"
12777,0,"#BeliSahamBRISyariah; #uym: Iya. Saya juga bilang begitu ke bbrp kwn. Pertama,ya bisa aja, dg berbagai cara, berbagai pintu, pada masuk beli saham,#brisyariah. Tapi ga dapet berjamaahnya. Dan jadi ga bcr historis. Ga bcr #sejarah. Di mana kita juga bcr sta"
12778,1,Usir Cina kembali ke Tiongkok.... URL
12779,0,"USER USER USER Klo membajak facebook buwat kepentingan politik, stuju bangt facebook di blokir semuanya se indonesia,bagus bangt mending di blokir,dari pada masyarakat indonesia yg di rugikan,skarang kan 2018 2019 musim taun nya politik,maw"
12780,0,"USER Hu uh ya lama lama.kayak sedikit alay gt drama nya, wahh expansi sampai ke cina ini nntn drama nya'"
12781,1,USER Waduuuh \nPusing Baca nya ..\xf0\x9f\x98\xb4\nTolol nya kelewatan...\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x83'
12782,1,USER Hahaha payah tai kotok!'
12783,1,Setya Novanto lebih kebal dari Madara kayaknya kalo entar 'mati' juga tinggal edotensei lagi :(
12784,0,"5.210 Kendaraan Ditilang di Operasi Patuh Jaya, Pemotor 'Juara' Pelanggar Lalin"
12785,0,"USER USER Ini sama di tradisi Katolik. Dalam beberapa perayaan Ekaristi, misa diadakan dengan nuansa daerah. Namanya Misa Inkulturasim Bahkan saat Imlek, ada misa Inkulturasi Tionghoa.'"
12786,1,"USER Orang bodoh logikanya jg pasti dangkal. Kalo situ ngerasa lebih pinter dari mentri Esdm,coba ajak debat. Sumber cm baca internet, trus ditambah2i ,koar2 seolah paling pinter. Bani cabul bul , kerjanya cm berisik.'"
12787,0,"3. Presiden USER: Di sisi promosi, untuk #AsianGames2018 ini baik di media-media lokal maupun internasional saya lihat belum ada pergerakan yang sangat signifikan. Oleh sebab itu saya minta ini betul-betul diperhatikan #JokowiPacuPromosiAsianGames #YukP"
12788,0,Wakil Sekjen USER USER mengaku kaget dg munculnya deklarasi relawan yg mendukung mantan Panglima TNI USER dan Ketum PKB USER maju dalam Pemilihan Presiden (Pilpres) 2019.; #PKBnomorSATU #CakIminTheNextWapres
12789,0,"USER Jangan karena baju, minyak, beras sedikit hilang hidup yg sesungguhnya #2019GantiPresiden"
12790,0,"#Genpi; _(SB2018)_; Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018"
12791,0,USER Habis makan nyemil ya semalem pantes bikin kamu gak bisa tidur semaleman \xf0\x9f\x99\x88\xf0\x9f\x99\x88 gemuk loh perutnya itu /colek perutnya Youngji/ \nNtar gendut loh /cubit pipi Youngji pelan/'
12792,1,2019 presiden akan berganti. Jokowi sudah tidak punya lagi amunisi.(Natalius Pigai) ; #2019GantiPresiden; #2019PresidenBaru; ;
12793,0,"USER Waduh, ga ah tar dikira panasbung \xf0\x9f\x98\x82'"
12794,1,Berbanding lurus dengan kebijakan rezim ini bermesraan dg cina produsen terbesar narkotika yg masuk ke Indonesia URL
12795,0,"Cek Kesiapan Pengaman Pilkada, Ternyata Polres Samarinda ... - Tribun Kaltim"
12796,0,USER Siti badriah china?'
12797,0,USER USER USER RR tuh sakit hati sampai sekarang karena di gantikan oleh boediono di jaman kabinet gusdur/mega. Dan setelah di gantikan ekonomi indonesia mulai membaik setelah sebelum nya acak kadut di pegang pak RR. ð???
12798,0,USER Ini juga merembet ke ketersediaan bea siswa pemerintah asing...'
12799,0,"Bukan org politik tapi nampaknya dah jadi tempat luahan marhain tentang kesusahan cari makan di bawah rejim Ph ni ,hari ini luahan hati peniaga kecil yg cari makan dapat kontrak dgn kerajaan lama ,pengalaman dan kebolehan dah buleh buang ketepi di bawah"
12800,0,"Ngabalin ini logikanya runtut, diksi ucapannya jelas, intonasi lantang. Datanya kacrut itu lain persoalan'"
12801,0,DPC PDIP Pinrang Gelar TOT Hadapi Pilkada Pemilu Legislatif Dan Pilpres 2019
12802,0,"Dua kali nonton flimnya Kim Tae Ri di The Handmaiden sama Little Forest aktingnya bagus sama cantik, bersih tanpa oplas, cuma belum lihat dia main drama atau dia khusus main flim doang ya... Tapi katanya dia bakal main drama ditvn bulan juni, ditunggu deh dramanya...'"
12803,0,"&lt; adalah orang asing.\n\nPegangannya pada payung panjang itu pun melemas. Ia menyenderkan benda penyelamat di kala hujan itu ke samping sofa yang didudukinya.\n\n""Alasan kurang bisa diterima."" Tatapannya melayang pada sang pria, kedua matanya masih me"
12804,0,USER symphony yang nyanyi kristen joy pls\xf0\x9f\x98\xad'
12805,0,"USER USER Said aqil cocok tuh jadi capresnya jokowi, bisa bisa dolar jadi 10rb, pengangguran berkurang, ada 10jt lapangan pekerjaan, ekonomi meroket dalam hitungan minggu, pekerja aseng dipersulit, pertumbuhan ekonomi mencapai 7%, bbm jad"
12806,0,USER setidaknya presiden kita sudah berkerja maksimal tidak seperti anda hanya bisa mengeluh dan mengeluh tapi tidak pernah kasih solusi tadz; ; ketawa dulu ahhh
